workloads,repetition,request_id,xapp,scheduled_offset_ms,send_lag_ms,service_latency_ms,end_to_end_ms,deadline_missed,http_code,response_valid,state,error
10,1,n10-r1-s007-x008,scale-n010-x008,51070686.202127,6.452948,258.739514,265.192462,0,200,1,SUSPICIOUS,
10,1,n10-r1-s007-x009,scale-n010-x009,51070686.202127,7.074594,258.257691,265.332285,0,200,1,SUSPICIOUS,
10,1,n10-r1-s008-x000,scale-n010-x000,51071686.202127,0.735733,158.65334,159.389073,0,200,1,SUSPICIOUS,
10,1,n10-r1-s008-x001,scale-n010-x001,51071686.202127,0.993247,163.634324,164.627571,0,200,1,SUSPICIOUS,
10,1,n10-r1-s008-x002,scale-n010-x002,51071686.202127,1.378675,206.333918,207.712593,0,200,1,SUSPICIOUS,
10,1,n10-r1-s008-x003,scale-n010-x003,51071686.202127,1.667515,198.33442,200.001935,0,200,1,SUSPICIOUS,
10,1,n10-r1-s008-x004,scale-n010-x004,51071686.202127,1.878145,204.241254,206.119399,0,200,1,SUSPICIOUS,
10,1,n10-r1-s008-x005,scale-n010-x005,51071686.202127,2.433985,194.949437,197.383422,0,200,1,SUSPICIOUS,
10,1,n10-r1-s008-x006,scale-n010-x006,51071686.202127,2.652809,254.291325,256.944134,0,200,1,SUSPICIOUS,
10,1,n10-r1-s008-x007,scale-n010-x007,51071686.202127,3.143138,236.686208,239.829346,0,200,1,SUSPICIOUS,
10,1,n10-r1-s008-x008,scale-n010-x008,51071686.202127,3.504477,248.658581,252.163058,0,200,1,SUSPICIOUS,
10,1,n10-r1-s008-x009,scale-n010-x009,51071686.202127,3.899161,198.617223,202.516384,0,200,1,SUSPICIOUS,
10,1,n10-r1-s009-x000,scale-n010-x000,51072686.202127,1.206482,169.951227,171.157709,0,200,1,SUSPICIOUS,
10,1,n10-r1-s009-x001,scale-n010-x001,51072686.202127,1.881533,192.626454,194.507987,0,200,1,SUSPICIOUS,
10,1,n10-r1-s009-x002,scale-n010-x002,51072686.202127,2.078937,228.288442,230.367379,0,200,1,SUSPICIOUS,
10,1,n10-r1-s009-x003,scale-n010-x003,51072686.202127,2.327171,232.012288,234.339459,0,200,1,SUSPICIOUS,
10,1,n10-r1-s009-x004,scale-n010-x004,51072686.202127,2.540562,224.276184,226.816746,0,200,1,SUSPICIOUS,
10,1,n10-r1-s009-x005,scale-n010-x005,51072686.202127,2.836029,230.394384,233.230413,0,200,1,SUSPICIOUS,
10,1,n10-r1-s009-x006,scale-n010-x006,51072686.202127,3.199803,206.553304,209.753107,0,200,1,SUSPICIOUS,
10,1,n10-r1-s009-x007,scale-n010-x007,51072686.202127,4.476959,203.593048,208.070007,0,200,1,SUSPICIOUS,
10,1,n10-r1-s009-x008,scale-n010-x008,51072686.202127,4.707948,244.373565,249.081513,0,200,1,SUSPICIOUS,
