workloads,repetition,xapp,expected_requests,observed_requests,valid_responses,deadline_misses,end_to_end_mean_ms
1,1,scale-n001-x000,20,20,20,0,43.1153354
2,1,scale-n002-x000,20,20,20,0,57.383800900000004
2,1,scale-n002-x001,20,20,20,0,57.0268198
3,1,scale-n003-x000,20,20,20,0,71.8090158
3,1,scale-n003-x001,20,20,20,0,75.20655915
3,1,scale-n003-x002,20,20,20,0,75.2632199
4,1,scale-n004-x000,20,20,20,0,89.7036712
4,1,scale-n004-x001,20,20,20,0,89.80281199999999
4,1,scale-n004-x002,20,20,20,0,91.8010879
4,1,scale-n004-x003,20,20,20,0,94.7422337
5,1,scale-n005-x000,20,20,20,0,116.7602523
5,1,scale-n005-x001,20,20,20,0,119.17236399999999
5,1,scale-n005-x002,20,20,20,0,122.58126315
5,1,scale-n005-x003,20,20,20,0,123.6068874
5,1,scale-n005-x004,20,20,20,0,124.3408077
10,1,scale-n010-x000,20,20,20,0,235.20379280000003
10,1,scale-n010-x001,20,20,20,0,247.92276090000001
10,1,scale-n010-x002,20,20,20,0,229.80677485
10,1,scale-n010-x003,20,20,20,0,231.45057725
10,1,scale-n010-x004,20,20,20,0,247.9485312
10,1,scale-n010-x005,20,20,20,0,248.40030674999997
10,1,scale-n010-x006,20,20,20,0,260.3626015
10,1,scale-n010-x007,20,20,20,0,265.041997
10,1,scale-n010-x008,20,20,20,0,266.42646175
10,1,scale-n010-x009,20,20,20,0,273.93225954999997
20,1,scale-n020-x000,20,20,20,0,298.50113995000004
20,1,scale-n020-x001,20,20,20,0,329.6345066
20,1,scale-n020-x002,20,20,20,0,325.64377375
20,1,scale-n020-x003,20,20,20,0,348.9303443
20,1,scale-n020-x004,20,20,20,0,351.88651405
20,1,scale-n020-x005,20,20,20,0,345.6824635
20,1,scale-n020-x006,20,20,20,0,393.36224345
20,1,scale-n020-x007,20,20,20,0,400.3312844
20,1,scale-n020-x008,20,20,20,0,444.07516210000006
20,1,scale-n020-x009,20,20,20,0,445.2300435
20,1,scale-n020-x010,20,20,20,0,459.9294358
20,1,scale-n020-x011,20,20,20,0,458.92306070000006
20,1,scale-n020-x012,20,20,20,0,499.77500945
20,1,scale-n020-x013,20,20,20,0,519.78986435
20,1,scale-n020-x014,20,20,20,0,524.10731635
20,1,scale-n020-x015,20,20,20,0,546.6469877000001
20,1,scale-n020-x016,20,20,20,0,551.9711952
20,1,scale-n020-x017,20,20,20,0,556.8818472
20,1,scale-n020-x018,20,20,20,0,565.6297252
20,1,scale-n020-x019,20,20,20,0,562.51427
25,1,scale-n025-x000,20,20,20,1,367.77304665
25,1,scale-n025-x001,20,20,20,1,389.7341703
25,1,scale-n025-x002,20,20,20,1,383.23142870000004
25,1,scale-n025-x003,20,20,20,1,415.39462764999996
25,1,scale-n025-x004,20,20,20,0,399.85005
25,1,scale-n025-x005,20,20,20,1,505.7851415
25,1,scale-n025-x006,20,20,20,1,468.7649303
25,1,scale-n025-x007,20,20,20,1,514.75334985
25,1,scale-n025-x008,20,20,20,1,517.6791375
25,1,scale-n025-x009,20,20,20,0,539.03570245
25,1,scale-n025-x010,20,20,20,1,600.75455195
25,1,scale-n025-x011,20,20,20,1,632.42819275
25,1,scale-n025-x012,20,20,20,2,705.2702901
25,1,scale-n025-x013,20,20,20,1,659.19038405
25,1,scale-n025-x014,20,20,20,0,662.6287975500001
25,1,scale-n025-x015,20,20,20,1,679.5169767
25,1,scale-n025-x016,20,20,20,3,802.18307625
25,1,scale-n025-x017,20,20,20,2,769.4604725500001
25,1,scale-n025-x018,20,20,20,2,753.3949283
25,1,scale-n025-x019,20,20,20,3,849.8140332
25,1,scale-n025-x020,20,20,20,3,842.317182
25,1,scale-n025-x021,20,20,20,2,819.0909934
25,1,scale-n025-x022,20,20,20,2,867.5868253000001
25,1,scale-n025-x023,20,20,20,2,831.3817513500001
25,1,scale-n025-x024,20,20,20,3,897.2552724999999
30,1,scale-n030-x000,20,20,20,17,2856.7753543
30,1,scale-n030-x001,20,20,20,17,2548.35877055
30,1,scale-n030-x002,20,20,20,16,2632.2700954
30,1,scale-n030-x003,20,20,20,16,2567.1241069
30,1,scale-n030-x004,20,20,20,15,2587.60162375
30,1,scale-n030-x005,20,20,20,16,2640.1565614
30,1,scale-n030-x006,20,20,20,17,2506.8384471
30,1,scale-n030-x007,20,20,20,18,2691.55625135
30,1,scale-n030-x008,20,20,20,18,2551.41696335
30,1,scale-n030-x009,20,20,20,17,2486.7721267
30,1,scale-n030-x010,20,20,20,17,2740.65209305
30,1,scale-n030-x011,20,20,20,17,2960.4822228000003
30,1,scale-n030-x012,20,20,20,18,2499.2173203499997
30,1,scale-n030-x013,20,20,20,18,2768.3092705
30,1,scale-n030-x014,20,20,20,18,3073.6544933
30,1,scale-n030-x015,20,20,20,18,2699.37125965
30,1,scale-n030-x016,20,20,20,18,2815.46501235
30,1,scale-n030-x017,20,20,20,19,2955.0279639
30,1,scale-n030-x018,20,20,20,19,2872.69078535
30,1,scale-n030-x019,20,20,20,18,3121.7258803
30,1,scale-n030-x020,20,20,20,19,3121.14925455
30,1,scale-n030-x021,20,20,20,19,3099.8450082
30,1,scale-n030-x022,20,20,20,19,3192.57715435
30,1,scale-n030-x023,20,20,20,19,3051.6156523500003
30,1,scale-n030-x024,20,20,20,19,2923.7875179499997
30,1,scale-n030-x025,20,20,20,19,3094.43278105
30,1,scale-n030-x026,20,20,20,19,2983.9398404
30,1,scale-n030-x027,20,20,20,19,3037.7997165
30,1,scale-n030-x028,20,20,20,19,3197.48615455
30,1,scale-n030-x029,20,20,20,19,3073.30223045
35,1,scale-n035-x000,20,20,20,14,2948.39464315
35,1,scale-n035-x001,20,20,20,13,3136.87191235
35,1,scale-n035-x002,20,20,20,12,2739.54510675
35,1,scale-n035-x003,20,20,20,13,2729.39193865
35,1,scale-n035-x004,20,20,20,14,3421.7920569000003
35,1,scale-n035-x005,20,20,20,13,3136.61242215
35,1,scale-n035-x006,20,20,20,14,3323.0996266
35,1,scale-n035-x007,20,20,20,14,2725.80367395
35,1,scale-n035-x008,20,20,20,14,3114.11743405
35,1,scale-n035-x009,20,20,20,14,2967.425582
35,1,scale-n035-x010,20,20,20,14,3261.6194564
35,1,scale-n035-x011,20,20,20,14,3322.7636013999995
35,1,scale-n035-x012,20,20,20,14,3379.0080081
35,1,scale-n035-x013,20,20,20,14,2893.21966535
35,1,scale-n035-x014,20,20,20,14,3608.9848104
35,1,scale-n035-x015,20,20,20,16,3383.7141058499997
35,1,scale-n035-x016,20,20,20,14,3481.9416267499996
35,1,scale-n035-x017,20,20,20,16,3402.8671277000003
35,1,scale-n035-x018,20,20,20,15,3404.02054255
35,1,scale-n035-x019,20,20,20,15,3596.8399278999996
35,1,scale-n035-x020,20,20,20,15,3413.8052314
35,1,scale-n035-x021,20,20,20,17,3712.4563761
35,1,scale-n035-x022,20,20,20,17,3414.76237805
35,1,scale-n035-x023,20,20,20,18,3326.4341787
35,1,scale-n035-x024,20,20,20,19,3252.8234564
35,1,scale-n035-x025,20,20,20,18,3594.22227595
35,1,scale-n035-x026,20,20,20,19,3575.1018487
35,1,scale-n035-x027,20,20,20,19,3972.40765525
35,1,scale-n035-x028,20,20,20,19,3164.4334255999997
35,1,scale-n035-x029,20,20,20,20,4275.98108005
35,1,scale-n035-x030,20,20,20,20,3736.4511872499997
35,1,scale-n035-x031,20,20,20,20,3356.0384731500003
35,1,scale-n035-x032,20,20,20,20,3525.0998233500004
35,1,scale-n035-x033,20,20,20,20,4165.02281415
35,1,scale-n035-x034,20,20,20,20,3696.1525035500003
40,1,scale-n040-x000,20,20,20,18,6547.86834175
40,1,scale-n040-x001,20,20,20,18,7011.562184550001
40,1,scale-n040-x002,20,20,20,18,6464.5652963
40,1,scale-n040-x003,20,20,20,18,6602.31683315
40,1,scale-n040-x004,20,20,20,18,6369.5687609
40,1,scale-n040-x005,20,20,20,18,6731.216525350001
40,1,scale-n040-x006,20,20,20,18,6853.4079473
40,1,scale-n040-x007,20,20,20,18,7248.999643699999
40,1,scale-n040-x008,20,20,20,18,6320.1168141
40,1,scale-n040-x009,20,20,20,18,7596.652073800001
40,1,scale-n040-x010,20,20,20,18,6878.780723399999
40,1,scale-n040-x011,20,20,20,18,7259.5555048
40,1,scale-n040-x012,20,20,20,18,6847.5786305500005
40,1,scale-n040-x013,20,20,20,18,6510.2933130500005
40,1,scale-n040-x014,20,20,20,18,7222.04191165
40,1,scale-n040-x015,20,20,20,19,7153.6165741
40,1,scale-n040-x016,20,20,20,19,7502.0392138
40,1,scale-n040-x017,20,20,20,19,6549.88809625
40,1,scale-n040-x018,20,20,20,19,6928.35346245
40,1,scale-n040-x019,20,20,20,19,6874.773635750001
40,1,scale-n040-x020,20,20,20,19,7160.6746807
40,1,scale-n040-x021,20,20,20,19,6469.9302769000005
40,1,scale-n040-x022,20,20,20,19,6956.04758535
40,1,scale-n040-x023,20,20,20,20,6659.2213246
40,1,scale-n040-x024,20,20,20,20,7223.4950226
40,1,scale-n040-x025,20,20,20,20,6783.9681645
40,1,scale-n040-x026,20,20,20,20,6974.9431119500005
40,1,scale-n040-x027,20,20,20,20,6886.0061893
40,1,scale-n040-x028,20,20,20,20,7273.38980165
40,1,scale-n040-x029,20,20,20,20,6696.86983845
40,1,scale-n040-x030,20,20,20,20,7007.6395114
40,1,scale-n040-x031,20,20,20,20,7547.0255053
40,1,scale-n040-x032,20,20,20,20,7474.7245746
40,1,scale-n040-x033,20,20,20,20,7410.291050549999
40,1,scale-n040-x034,20,20,20,20,7822.648728499999
40,1,scale-n040-x035,20,20,20,20,8053.293075300001
40,1,scale-n040-x036,20,20,20,20,7532.727914099999
40,1,scale-n040-x037,20,20,20,20,7321.5288552
40,1,scale-n040-x038,20,20,20,20,7588.10428995
40,1,scale-n040-x039,20,20,20,20,7286.7631074
60,1,scale-n060-x000,20,20,20,19,13711.0934533
60,1,scale-n060-x001,20,20,20,19,14602.682930750001
60,1,scale-n060-x002,20,20,20,19,14387.00457745
60,1,scale-n060-x003,20,20,20,18,13855.077016250001
60,1,scale-n060-x004,20,20,20,19,14227.6810845
60,1,scale-n060-x005,20,20,20,19,13479.056607
60,1,scale-n060-x006,20,20,20,19,14444.9276071
60,1,scale-n060-x007,20,20,20,19,14829.8327207
60,1,scale-n060-x008,20,20,20,19,14125.829394
60,1,scale-n060-x009,20,20,20,19,14064.430465050002
60,1,scale-n060-x010,20,20,20,19,13826.1440019
60,1,scale-n060-x011,20,20,20,19,13422.73938505
60,1,scale-n060-x012,20,20,20,19,14818.53755345
60,1,scale-n060-x013,20,20,20,19,14791.690689350002
60,1,scale-n060-x014,20,20,20,19,13881.377471150001
60,1,scale-n060-x015,20,20,20,19,14641.188751400001
60,1,scale-n060-x016,20,20,20,19,14077.2211125
60,1,scale-n060-x017,20,20,20,19,14875.709113300001
60,1,scale-n060-x018,20,20,20,19,14425.965984800001
60,1,scale-n060-x019,20,20,20,19,15314.89284105
60,1,scale-n060-x020,20,20,20,19,15017.036405199999
60,1,scale-n060-x021,20,20,20,19,14622.0650862
60,1,scale-n060-x022,20,20,20,19,15420.375179899998
60,1,scale-n060-x023,20,20,20,19,14803.268663
60,1,scale-n060-x024,20,20,20,19,15015.385364700001
60,1,scale-n060-x025,20,20,20,19,14725.735716799998
60,1,scale-n060-x026,20,20,20,19,15289.1773516
60,1,scale-n060-x027,20,20,20,19,14407.13103055
60,1,scale-n060-x028,20,20,20,19,14845.05249105
60,1,scale-n060-x029,20,20,20,19,15241.490729100002
60,1,scale-n060-x030,20,20,20,19,14949.640645899999
60,1,scale-n060-x031,20,20,20,19,14284.641469
60,1,scale-n060-x032,20,20,20,19,14763.262119850002
60,1,scale-n060-x033,20,20,20,19,15278.9292944
60,1,scale-n060-x034,20,20,20,20,14882.044954500001
60,1,scale-n060-x035,20,20,20,20,15226.6095336
60,1,scale-n060-x036,20,20,20,20,14383.5833296
60,1,scale-n060-x037,20,20,20,20,15175.7561758
60,1,scale-n060-x038,20,20,20,20,15565.355510600002
60,1,scale-n060-x039,20,20,20,20,15228.7948861
60,1,scale-n060-x040,20,20,20,20,14884.970214050001
60,1,scale-n060-x041,20,20,20,20,15307.088912899999
60,1,scale-n060-x042,20,20,20,20,15858.11070135
60,1,scale-n060-x043,20,20,20,20,15180.728241400002
60,1,scale-n060-x044,20,20,20,20,14938.658135200001
60,1,scale-n060-x045,20,20,20,20,14662.31756005
60,1,scale-n060-x046,20,20,20,20,15663.164364
60,1,scale-n060-x047,20,20,20,20,15262.3748872
60,1,scale-n060-x048,20,20,20,20,15447.3622805
60,1,scale-n060-x049,20,20,20,20,15332.350402
60,1,scale-n060-x050,20,20,20,20,16231.971156299998
60,1,scale-n060-x051,20,20,20,20,15684.250044299999
60,1,scale-n060-x052,20,20,20,20,15256.748530100002
60,1,scale-n060-x053,20,20,20,20,15889.7218321
60,1,scale-n060-x054,20,20,20,20,14744.40805165
60,1,scale-n060-x055,20,20,20,20,16831.208845
60,1,scale-n060-x056,20,20,20,20,16695.4328103
60,1,scale-n060-x057,20,20,20,20,15467.3378424
60,1,scale-n060-x058,20,20,20,20,16674.9154319
60,1,scale-n060-x059,20,20,20,20,15312.4421
80,1,scale-n080-x000,20,20,20,19,19839.35935975
80,1,scale-n080-x001,20,20,20,19,19373.7571587
80,1,scale-n080-x002,20,20,20,19,19732.0604804
80,1,scale-n080-x003,20,20,20,19,19709.092425400002
80,1,scale-n080-x004,20,20,20,19,19386.786574499998
80,1,scale-n080-x005,20,20,20,19,20651.17155885
80,1,scale-n080-x006,20,20,20,19,20062.95349475
80,1,scale-n080-x007,20,20,20,19,20088.7182647
80,1,scale-n080-x008,20,20,20,19,20442.37818155
80,1,scale-n080-x009,20,20,20,19,21415.273696750002
80,1,scale-n080-x010,20,20,20,19,20056.2820617
80,1,scale-n080-x011,20,20,20,19,20533.5684338
80,1,scale-n080-x012,20,20,20,19,21308.1432714
80,1,scale-n080-x013,20,20,20,19,20275.094200800002
80,1,scale-n080-x014,20,20,20,19,20352.79507125
80,1,scale-n080-x015,20,20,20,19,20536.7649244
80,1,scale-n080-x016,20,20,20,19,21234.4204405
80,1,scale-n080-x017,20,20,20,19,20949.8159854
80,1,scale-n080-x018,20,20,20,19,21085.83871755
80,1,scale-n080-x019,20,20,20,19,21201.2679415
80,1,scale-n080-x020,20,20,20,19,21235.608317950002
80,1,scale-n080-x021,20,20,20,19,20658.0324844
80,1,scale-n080-x022,20,20,20,19,20404.4945908
80,1,scale-n080-x023,20,20,20,19,20860.986157
80,1,scale-n080-x024,20,20,20,19,21385.64150115
80,1,scale-n080-x025,20,20,20,19,21605.974593
80,1,scale-n080-x026,20,20,20,19,22022.6219358
80,1,scale-n080-x027,20,20,20,20,21118.31040735
80,1,scale-n080-x028,20,20,20,20,20946.8911687
80,1,scale-n080-x029,20,20,20,19,20715.26847625
80,1,scale-n080-x030,20,20,20,20,21234.0326485
80,1,scale-n080-x031,20,20,20,20,20437.1218204
80,1,scale-n080-x032,20,20,20,20,20833.82906615
80,1,scale-n080-x033,20,20,20,20,21800.71019985
80,1,scale-n080-x034,20,20,20,20,21403.57407405
80,1,scale-n080-x035,20,20,20,20,21113.56830065
80,1,scale-n080-x036,20,20,20,20,22172.5353552
80,1,scale-n080-x037,20,20,20,20,22025.294117150002
80,1,scale-n080-x038,20,20,20,20,20881.3332488
80,1,scale-n080-x039,20,20,20,20,21740.679161750002
80,1,scale-n080-x040,20,20,20,20,21207.44878575
80,1,scale-n080-x041,20,20,20,20,21091.746437949998
80,1,scale-n080-x042,20,20,20,20,21853.87102385
80,1,scale-n080-x043,20,20,20,20,21549.98123415
80,1,scale-n080-x044,20,20,20,20,22102.283592750002
80,1,scale-n080-x045,20,20,20,20,22226.95870845
80,1,scale-n080-x046,20,20,20,20,22375.44875
80,1,scale-n080-x047,20,20,20,20,22405.04512175
80,1,scale-n080-x048,20,20,20,20,22570.59103705
80,1,scale-n080-x049,20,20,20,20,22422.31317845
80,1,scale-n080-x050,20,20,20,20,23334.49613845
80,1,scale-n080-x051,20,20,20,20,22590.5922686
80,1,scale-n080-x052,20,20,20,20,22081.71431975
80,1,scale-n080-x053,20,20,20,20,22210.2751897
80,1,scale-n080-x054,20,20,20,20,22794.41099385
80,1,scale-n080-x055,20,20,20,20,22440.9814006
80,1,scale-n080-x056,20,20,20,20,21989.96675625
80,1,scale-n080-x057,20,20,20,20,23227.289757500002
80,1,scale-n080-x058,20,20,20,20,23267.7265729
80,1,scale-n080-x059,20,20,20,20,22821.930607950002
80,1,scale-n080-x060,20,20,20,20,22927.05406825
80,1,scale-n080-x061,20,20,20,20,23091.420886750002
80,1,scale-n080-x062,20,20,20,20,23556.929001649998
80,1,scale-n080-x063,20,20,20,20,22407.01740095
80,1,scale-n080-x064,20,20,20,20,23405.51099215
80,1,scale-n080-x065,20,20,20,20,24142.787170350002
80,1,scale-n080-x066,20,20,20,20,22856.5781406
80,1,scale-n080-x067,20,20,20,20,24049.29382065
80,1,scale-n080-x068,20,20,20,20,23504.2561259
80,1,scale-n080-x069,20,20,20,20,23011.1550713
80,1,scale-n080-x070,20,20,20,20,23153.0331191
80,1,scale-n080-x071,20,20,20,20,23365.12244875
80,1,scale-n080-x072,20,20,20,20,21960.6525843
80,1,scale-n080-x073,20,20,20,20,21988.325326600003
80,1,scale-n080-x074,20,20,20,20,22103.255228050002
80,1,scale-n080-x075,20,20,20,20,23162.52912775
80,1,scale-n080-x076,20,20,20,20,24086.4322799
80,1,scale-n080-x077,20,20,20,20,22288.612446
80,1,scale-n080-x078,20,20,20,20,22969.216322250002
80,1,scale-n080-x079,20,20,20,20,22962.65128505
80,2,scale-n080-x000,20,20,20,19,22624.211967400002
80,2,scale-n080-x001,20,20,20,19,22533.337103949998
80,2,scale-n080-x002,20,20,20,19,23008.35502335
80,2,scale-n080-x003,20,20,20,19,22047.10176505
80,2,scale-n080-x004,20,20,20,19,23612.62719245
80,2,scale-n080-x005,20,20,20,19,22785.82579335
80,2,scale-n080-x006,20,20,20,19,22548.118213100002
80,2,scale-n080-x007,20,20,20,19,22291.9893988
80,2,scale-n080-x008,20,20,20,19,22681.0042505
80,2,scale-n080-x009,20,20,20,19,22608.25467885
80,2,scale-n080-x010,20,20,20,19,22802.23116935
80,2,scale-n080-x011,20,20,20,19,22728.4843049
80,2,scale-n080-x012,20,20,20,19,22484.772482599998
80,2,scale-n080-x013,20,20,20,19,23555.2423422
80,2,scale-n080-x014,20,20,20,19,23327.13980475
80,2,scale-n080-x015,20,20,20,19,23066.7899258
80,2,scale-n080-x016,20,20,20,19,22800.020490400002
80,2,scale-n080-x017,20,20,20,19,22650.28910945
80,2,scale-n080-x018,20,20,20,19,23314.9873779
80,2,scale-n080-x019,20,20,20,19,22857.66954065
80,2,scale-n080-x020,20,20,20,19,23536.49740415
80,2,scale-n080-x021,20,20,20,19,24343.66169095
80,2,scale-n080-x022,20,20,20,19,24241.937485349998
80,2,scale-n080-x023,20,20,20,19,23699.2263164
80,2,scale-n080-x024,20,20,20,19,22903.8417444
80,2,scale-n080-x025,20,20,20,19,24915.9887574
80,2,scale-n080-x026,20,20,20,19,23907.87371335
80,2,scale-n080-x027,20,20,20,19,23711.93759775
80,2,scale-n080-x028,20,20,20,19,23698.94514995
80,2,scale-n080-x029,20,20,20,20,23769.125416450002
80,2,scale-n080-x030,20,20,20,20,24073.50096215
80,2,scale-n080-x031,20,20,20,20,24191.1776021
80,2,scale-n080-x032,20,20,20,20,24611.50420015
80,2,scale-n080-x033,20,20,20,20,23810.888925450003
80,2,scale-n080-x034,20,20,20,20,23947.16406255
80,2,scale-n080-x035,20,20,20,20,23436.25766715
80,2,scale-n080-x036,20,20,20,20,24826.46605705
80,2,scale-n080-x037,20,20,20,20,24224.90499665
80,2,scale-n080-x038,20,20,20,20,23870.91836275
80,2,scale-n080-x039,20,20,20,20,25732.34393905
80,2,scale-n080-x040,20,20,20,20,25009.28895635
80,2,scale-n080-x041,20,20,20,20,23918.99492215
80,2,scale-n080-x042,20,20,20,20,23638.414024100002
80,2,scale-n080-x043,20,20,20,20,23973.610639500002
80,2,scale-n080-x044,20,20,20,20,24155.12184455
80,2,scale-n080-x045,20,20,20,20,24884.35762395
80,2,scale-n080-x046,20,20,20,20,25040.4674087
80,2,scale-n080-x047,20,20,20,20,24262.77100695
80,2,scale-n080-x048,20,20,20,20,23877.014460550003
80,2,scale-n080-x049,20,20,20,20,24428.60066225
80,2,scale-n080-x050,20,20,20,20,24587.52354995
80,2,scale-n080-x051,20,20,20,20,23991.1971911
80,2,scale-n080-x052,20,20,20,20,25168.5995046
80,2,scale-n080-x053,20,20,20,20,24533.6610255
80,2,scale-n080-x054,20,20,20,20,24093.56103135
80,2,scale-n080-x055,20,20,20,20,24731.71671435
80,2,scale-n080-x056,20,20,20,20,24819.250542550002
80,2,scale-n080-x057,20,20,20,20,24267.7688729
80,2,scale-n080-x058,20,20,20,20,23761.4472756
80,2,scale-n080-x059,20,20,20,20,25259.83081405
80,2,scale-n080-x060,20,20,20,20,24275.9501436
80,2,scale-n080-x061,20,20,20,20,24553.3092284
80,2,scale-n080-x062,20,20,20,20,24701.9355804
80,2,scale-n080-x063,20,20,20,20,25227.03264635
80,2,scale-n080-x064,20,20,20,20,25730.85432935
80,2,scale-n080-x065,20,20,20,20,24723.281474299998
80,2,scale-n080-x066,20,20,20,20,25363.537062950003
80,2,scale-n080-x067,20,20,20,20,25414.8487174
80,2,scale-n080-x068,20,20,20,20,25403.9262332
80,2,scale-n080-x069,20,20,20,20,25354.99957775
80,2,scale-n080-x070,20,20,20,20,25532.58081665
80,2,scale-n080-x071,20,20,20,20,24429.2324711
80,2,scale-n080-x072,20,20,20,20,25532.99567795
80,2,scale-n080-x073,20,20,20,20,24518.29146
80,2,scale-n080-x074,20,20,20,20,25414.2554133
80,2,scale-n080-x075,20,20,20,20,26113.42643825
80,2,scale-n080-x076,20,20,20,20,26840.338639
80,2,scale-n080-x077,20,20,20,20,25103.5758395
80,2,scale-n080-x078,20,20,20,20,25581.79189765
80,2,scale-n080-x079,20,20,20,20,25695.6121195
60,2,scale-n060-x000,20,20,20,19,14923.8399711
60,2,scale-n060-x001,20,20,20,19,14668.816107200002
60,2,scale-n060-x002,20,20,20,19,15953.9013285
60,2,scale-n060-x003,20,20,20,20,14543.142147900002
60,2,scale-n060-x004,20,20,20,19,14245.87821145
60,2,scale-n060-x005,20,20,20,19,15311.57942035
60,2,scale-n060-x006,20,20,20,20,15266.231054599999
60,2,scale-n060-x007,20,20,20,19,15525.9982853
60,2,scale-n060-x008,20,20,20,20,15061.184779
60,2,scale-n060-x009,20,20,20,20,14690.92439335
60,2,scale-n060-x010,20,20,20,20,15551.7326328
60,2,scale-n060-x011,20,20,20,20,14567.62979225
60,2,scale-n060-x012,20,20,20,20,14883.99370295
60,2,scale-n060-x013,20,20,20,20,15384.297167649998
60,2,scale-n060-x014,20,20,20,20,15021.62114835
60,2,scale-n060-x015,20,20,20,20,15005.615511349999
60,2,scale-n060-x016,20,20,20,20,15738.5073939
60,2,scale-n060-x017,20,20,20,20,15933.771445100001
60,2,scale-n060-x018,20,20,20,20,15622.65891915
60,2,scale-n060-x019,20,20,20,20,16014.312688249998
60,2,scale-n060-x020,20,20,20,20,15749.41399935
60,2,scale-n060-x021,20,20,20,20,15739.290399250001
60,2,scale-n060-x022,20,20,20,20,17398.041057000002
60,2,scale-n060-x023,20,20,20,20,15214.4889296
60,2,scale-n060-x024,20,20,20,20,14716.450802899999
60,2,scale-n060-x025,20,20,20,20,15326.3543182
60,2,scale-n060-x026,20,20,20,20,15447.2346068
60,2,scale-n060-x027,20,20,20,20,16058.345314150001
60,2,scale-n060-x028,20,20,20,20,16237.547427849999
60,2,scale-n060-x029,20,20,20,20,15039.25118815
60,2,scale-n060-x030,20,20,20,20,16627.192525
60,2,scale-n060-x031,20,20,20,20,16571.942389800002
60,2,scale-n060-x032,20,20,20,20,15642.794695300001
60,2,scale-n060-x033,20,20,20,20,16546.67440035
60,2,scale-n060-x034,20,20,20,20,16108.28507605
60,2,scale-n060-x035,20,20,20,20,16365.36231955
60,2,scale-n060-x036,20,20,20,20,16590.45083945
60,2,scale-n060-x037,20,20,20,20,16567.730306499998
60,2,scale-n060-x038,20,20,20,20,16646.1121407
60,2,scale-n060-x039,20,20,20,20,16363.074366899998
60,2,scale-n060-x040,20,20,20,20,16538.306000599998
60,2,scale-n060-x041,20,20,20,20,15880.5393307
60,2,scale-n060-x042,20,20,20,20,16248.1156062
60,2,scale-n060-x043,20,20,20,20,16359.6421366
60,2,scale-n060-x044,20,20,20,20,16158.38765135
60,2,scale-n060-x045,20,20,20,20,16173.4109925
60,2,scale-n060-x046,20,20,20,20,16338.67866055
60,2,scale-n060-x047,20,20,20,20,16273.61202425
60,2,scale-n060-x048,20,20,20,20,16332.567950100001
60,2,scale-n060-x049,20,20,20,20,16701.42228215
60,2,scale-n060-x050,20,20,20,20,16465.19456185
60,2,scale-n060-x051,20,20,20,20,15921.106311849999
60,2,scale-n060-x052,20,20,20,20,17074.95792755
60,2,scale-n060-x053,20,20,20,20,15925.181689449999
60,2,scale-n060-x054,20,20,20,20,16234.0292487
60,2,scale-n060-x055,20,20,20,20,17557.6702246
60,2,scale-n060-x056,20,20,20,20,16473.626761350002
60,2,scale-n060-x057,20,20,20,20,16056.5196683
60,2,scale-n060-x058,20,20,20,20,16804.26247595
60,2,scale-n060-x059,20,20,20,20,17752.52183395
40,2,scale-n040-x000,20,20,20,16,6285.0399663
40,2,scale-n040-x001,20,20,20,17,7415.533091449999
40,2,scale-n040-x002,20,20,20,17,7213.0070169
40,2,scale-n040-x003,20,20,20,16,6426.61574205
40,2,scale-n040-x004,20,20,20,17,6192.9305549
40,2,scale-n040-x005,20,20,20,17,6363.26840425
40,2,scale-n040-x006,20,20,20,17,7048.4199641
40,2,scale-n040-x007,20,20,20,17,5741.2248134
40,2,scale-n040-x008,20,20,20,18,6621.96920905
40,2,scale-n040-x009,20,20,20,18,6401.11652985
40,2,scale-n040-x010,20,20,20,18,6635.012793899999
40,2,scale-n040-x011,20,20,20,18,5860.68983855
40,2,scale-n040-x012,20,20,20,18,6491.9855138
40,2,scale-n040-x013,20,20,20,18,7250.0499461
40,2,scale-n040-x014,20,20,20,18,6056.02411055
40,2,scale-n040-x015,20,20,20,18,7155.7112772499995
40,2,scale-n040-x016,20,20,20,18,6675.947422800001
40,2,scale-n040-x017,20,20,20,18,6614.011526849999
40,2,scale-n040-x018,20,20,20,18,6593.0898779
40,2,scale-n040-x019,20,20,20,18,7093.2103434
40,2,scale-n040-x020,20,20,20,18,7041.7716031499995
40,2,scale-n040-x021,20,20,20,19,6752.95493765
40,2,scale-n040-x022,20,20,20,19,6719.8733664500005
40,2,scale-n040-x023,20,20,20,19,7083.28836015
40,2,scale-n040-x024,20,20,20,19,6512.78393275
40,2,scale-n040-x025,20,20,20,18,6753.577121550001
40,2,scale-n040-x026,20,20,20,18,6396.639993700001
40,2,scale-n040-x027,20,20,20,19,7236.7632387
40,2,scale-n040-x028,20,20,20,19,7204.17692545
40,2,scale-n040-x029,20,20,20,19,7091.01444495
40,2,scale-n040-x030,20,20,20,19,6743.37877665
40,2,scale-n040-x031,20,20,20,19,7567.2283836999995
40,2,scale-n040-x032,20,20,20,19,6736.1666721
40,2,scale-n040-x033,20,20,20,20,7420.706716199999
40,2,scale-n040-x034,20,20,20,20,7039.509983950001
